start_ticks,channel,end_beats,end_s,end_ticks,key_signature,length_beats,length_s,length_ticks,note,start_beats,start_s,time_signature,track,velocity
88384,1,345.4765625,124.70668585156253,88442,D,345.4765625,0.05228360156249323,58,47,345.25,124.65440225000003,4 4,Piano,93
88448,1,345.7265625,124.76437810156253,88506,D,345.7265625,0.05228360156249323,58,35,345.5,124.71209450000003,4 4,Piano,59
88512,1,345.9765625,124.82207035156253,88570,D,345.9765625,0.05228360156249323,58,47,345.75,124.76978675000004,4 4,Piano,103
88576,1,346.2265625,124.87976260156253,88634,D,346.2265625,0.05228360156249323,58,35,346.0,124.82747900000004,4 4,Piano,73
88640,1,346.4765625,124.93745485156253,88698,D,346.4765625,0.05228360156250744,58,47,346.25,124.88517125000003,4 4,Piano,117
88704,1,346.7265625,124.99514710156254,88762,D,346.7265625,0.05228360156250744,58,35,346.5,124.94286350000003,4 4,Piano,77
88768,1,346.9765625,125.05283935156254,88826,D,346.9765625,0.05228360156250744,58,47,346.75,125.00055575000003,4 4,Piano,127
88832,1,347.2265625,125.11053160156253,88890,D,347.2265625,0.05228360156249323,58,35,347.0,125.05824800000003,4 4,Piano,85
88896,1,347.4765625,125.16822385156253,88954,D,347.4765625,0.05228360156249323,58,47,347.25,125.11594025000004,4 4,Piano,127
88960,1,347.7265625,125.22591610156253,89018,D,347.7265625,0.05228360156249323,58,35,347.5,125.17363250000004,4 4,Piano,90
89024,1,347.9765625,125.28360835156253,89082,D,347.9765625,0.05228360156250744,58,47,347.75,125.23132475000003,4 4,Piano,126
89088,1,348.90234375,125.49724996484379,89319,D,348.90234375,0.2082329648437593,231,35,348.0,125.28901700000003,4 4,Piano,100
89176,0,348.5234375,125.40981014843753,89222,D,348.5234375,0.04146630468748924,46,92,348.34375,125.36834384375004,4 4,Piano,114
89222,0,348.82421875,125.47922113671878,89299,D,348.82421875,0.06941098828124836,77,93,348.5234375,125.40981014843753,4 4,Piano,127
89299,0,349.0,125.51978600000004,89344,D,349.0,0.04056486328126141,45,94,348.82421875,125.47922113671878,4 4,Piano,126
89344,0,349.90234375,125.72801896484378,89575,D,349.90234375,0.2082329648437451,231,95,349.0,125.51978600000004,4 4,Piano,126
89344,1,349.4921875,125.63336761718753,89470,D,349.4921875,0.11358161718749216,126,59,349.0,125.51978600000004,4 4,Piano,127
